,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
625,PMC7805430,Disease severity-specific neutrophil signatures in blood transcriptomes stratify COVID-19 patients,13073_2020_823_MOESM9_ESM.xlsx,G5_vs_G6_downDEGs-Table_SX_G5_vs_G6_downDEGs,629,61,2.38,2.65e-10,2.75e-7
626,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-2.xls,Pred_Genes_Success_not_Resting-predicted_linked_genes,1482,110,1.82,2.67e-10,2.77e-7
627,PMC4935966,Patients with genetically heterogeneous synchronous colorectal cancer carry rare damaging germline mutations in immune-related genes,ncomms12072-s4.xlsx,UH6T2-Gene,875,76,2.13,2.70e-10,2.80e-7
628,PMC7959740,Persistent T Cell Repertoire Perturbation and T Cell Activation in HIV After Long Term Treatment,Table_2.xlsx,Sheet1-Gene_composition_of_the_T_cell_type_1_IFN_signature,159,27,4.16,2.72e-10,2.81e-7
629,PMC4640868,Integrative Genomics Implicates EGFR as a Downstream Mediator in NKX2-1 Amplified Non-Small Cell Lung Cancer,pone.0142061.s001.xlsx,Table_K-Unnamed_4,1729,123,1.74,2.74e-10,2.82e-7
630,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_Memory_CD4_T_Cells-Gene,320,40,3.07,2.75e-10,2.83e-7
631,PMC8506969,NRF3 upregulates gene expression in SREBP2-dependent mevalonate pathway with cholesterol uptake and lipogenesis inhibition,mmc3.xlsx,Table_S2-Unnamed_2,2484,161,1.59,2.77e-10,2.84e-7
632,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Fig__2.xlsx,Figure_2a-Unnamed_10,1691,121,1.75,2.77e-10,2.85e-7
633,PMC9052922,"Characterization of GECPAR, a noncoding RNA that regulates the transcriptional program of diffuse large B-cell lymphoma",2020_267096_NAPOLI_TABS8_SUPPL.xlsx,Common_Genes_MACS_SPP_U2932_toI-SYMBOL,2241,149,1.63,2.80e-10,2.86e-7
634,PMC9722937,Single-cell sequencing shows cellular heterogeneity of cutaneous lesions in lupus erythematosus,41467_2022_35209_MOESM12_ESM.xlsx,dermis-Unnamed_7,1013,84,2.03,2.80e-10,2.86e-7
635,PMC10514084,Sézary syndrome originates from heavily mutated hematopoietic progenitors,BLOODA_ADV-2022-008562-mmc3.xlsx,Effector-gene,710,66,2.28,2.81e-10,2.87e-7
636,PMC8889743,Characterization of distinct circular RNA signatures in solid tumors,12943_2022_1546_MOESM10_ESM.xlsx,Table_S14-Unnamed_6,859,75,2.14,2.83e-10,2.89e-7
637,PMC5935738,LncRNA OIP5-AS1 is overexpressed in undifferentiated oral tumors and integrated analysis identifies as a downstream effector of stemness-associated transcription factors,41598_2018_25451_MOESM2_ESM.xlsx,Sheet1-Unnamed_3,2302,152,1.62,2.85e-10,2.90e-7
638,PMC10565639,Single‐cell profiling of muscle‐infiltrating T cells in idiopathic inflammatory myopathies,EMMM-15-e17240-s003.xlsx,Data_Set_EV2-Data_Set_EV2_Differentially_expressed_genes_per_cluster_in_muscle_T_cells_from_patients_with_idiopathic_inflammatory_myopathies,2378,155,1.61,2.87e-10,2.92e-7
639,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc10.xlsx,Time_diff_all_CD8_Class_I-external_gene_name,2023,138,1.67,2.91e-10,2.94e-7
640,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc10.xlsx,Time_diff_all_CD8_Class_I-ensembl_gene_id,2023,138,1.67,2.91e-10,2.94e-7
641,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc15.xlsx,CD8_Class_I-external_gene_name,2023,138,1.67,2.91e-10,2.94e-7
642,PMC4618389,The first whole genome and transcriptome of the cinereous vulture reveals adaptation in the gastric and immune defense systems and possible convergent evolution between the Old and New World vultures,13059_2015_780_MOESM1_ESM.xlsx,TableS21-Table_S21_Gene_expression_in_the_cinereous_vulture_compared_to_the_other_avian_species,1750,124,1.74,2.92e-10,2.94e-7
643,PMC6224081,Substrate-independent immunomodulatory characteristics of mesenchymal stem cells in three-dimensional culture,pone.0206811.s005.xlsx,collagen-3D-UP-KEGG-Unnamed_5,1084,88,1.99,2.92e-10,2.94e-7
644,PMC4391141,Changes in cellular microRNA expression induced by porcine circovirus type 2-encoded proteins,13567_2015_172_MOESM10_ESM.xls,Additional_file_10-Unnamed_7,1227,96,1.92,2.94e-10,2.96e-7
645,PMC10265985,Glial dysregulation in the human brain in fragile X-associated tremor/ataxia syndrome,pnas.2300052120.sd13.xlsx,OL_I-GeneId,1485,110,1.82,3.01e-10,3.02e-7
646,PMC4391141,Changes in cellular microRNA expression induced by porcine circovirus type 2-encoded proteins,13567_2015_172_MOESM10_ESM.xls,Additional_file_10-Unnamed_8,2224,148,1.63,3.09e-10,3.10e-7
647,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T05_CIRI_Predict-Symbol,2488,161,1.59,3.12e-10,3.13e-7
648,PMC5011717,Disease-specific classification using deconvoluted whole blood gene expression,srep32976-s4.csv,down,616,60,2.39,3.16e-10,3.16e-7
649,PMC9343246,Remodeling of the m6A RNA landscape in the conversion of acute lymphoblastic leukemia cells to macrophages,41375_2022_1621_MOESM14_ESM.xlsx,Dataset_S1B-Unnamed_4,1265,98,1.90,3.18e-10,3.17e-7
650,PMC7442652,A single-cell atlas of the human substantia nigra reveals cell-specific pathways associated with neurological disorders,41467_2020_17876_MOESM7_ESM.xlsx,Data_4-Unnamed_1,1543,113,1.80,3.21e-10,3.20e-7
651,PMC10344786,Single-cell analysis reveals transcriptomic and epigenomic impacts on the maternal–fetal interface following SARS-CoV-2 infection,41556_2023_1169_MOESM3_ESM.xlsx,Supplementary_Table_6-DEGs_from_all_Cell_Types_in_the_snRNA-seq,2387,156,1.60,3.22e-10,3.21e-7
652,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S43-Table_S43,1967,135,1.68,3.23e-10,3.21e-7
653,PMC10326828,GNPNAT1 promotes the stemness of breast cancer and serves as a potential prognostic biomarker,Supplementary_Data3.xlsx,Sheet1-Table_SV_Genes_positively_correlated_with_GNPNAT1_in_BRCA_in_the_UALCAN_database,1581,115,1.78,3.24e-10,3.22e-7
654,PMC2940846,Cooperative and individualistic functions of the microRNAs in the miR-23a~27a~24-2 cluster and its implication in human diseases,1476-4598-9-232-S2.XLS,Sheet1-Additional_File_2_Predicted_targets_of_hsa-miR-23a_hsa-miR-27a_and_hsa-miR-24_by_TargetScan,1889,131,1.70,3.27e-10,3.25e-7
655,PMC8632918,A DAP5/eIF3d alternate mRNA translation mechanism promotes differentiation and immune suppression by human regulatory T cells,41467_2021_27087_MOESM5_ESM.xlsx,Sheet1-Supplementary_Data_2_TGFb_treatment_-_Transcriptome,1122,90,1.97,3.29e-10,3.26e-7
656,PMC4506483,Statistically based splicing detection reveals neural enrichment and tissue-specific induction of circular RNA during human fetal development,13059_2015_690_MOESM1_ESM.xls,CIRI_Hela_InBothHighConf-gene_id,601,59,2.41,3.30e-10,3.27e-7
657,PMC8379183,Epigenetic control of melanoma cell invasiveness by the stem cell factor SALL4,41467_2021_25326_MOESM7_ESM.xlsx,min_3_of_4_peaks-Nearest_Ensembl,1525,112,1.80,3.31e-10,3.27e-7
658,PMC8773395,Differential microRNA expression profile in blood of children with Down syndrome suggests a role in immunological dysfunction,13577_2022_672_MOESM4_ESM.xlsx,NONREDUNDANT_TARGETS-Differential_microRNAs_expression_profile_in_blood_of_children_with_Down_syndrome_suggests_a_role_in_immunological_dysfunction,2287,151,1.62,3.35e-10,3.30e-7
659,PMC6001411,Differential Expression of CircRNAs in Embryonic Heart Tissue Associated with Ventricular Septal Defect,ijmsv15p0703s1.xlsx,down-regulated-Unnamed_7,1812,127,1.72,3.37e-10,3.32e-7
660,PMC8523699,Effects and prognostic values of miR-30c-5p target genes in gastric cancer via a comprehensive analysis using bioinformatics,41598_2021_43_MOESM2_ESM.xlsx,miRDB-A1CF,1303,100,1.88,3.39e-10,3.33e-7
661,PMC9741629,Single-cell profiling of healthy human kidney reveals features of sex-based transcriptional programs and tissue-specific immunity,41467_2022_35297_MOESM16_ESM.xlsx,Supp_Fig_15j-Unnamed_0,1832,128,1.71,3.44e-10,3.37e-7
662,PMC6224081,Substrate-independent immunomodulatory characteristics of mesenchymal stem cells in three-dimensional culture,pone.0206811.s005.xlsx,chitosan-3D-UP-KEGG-Unnamed_5,1123,90,1.97,3.44e-10,3.37e-7
663,PMC6966109,Expression profile analysis of dermal papilla cells mRNA in response to WNT10B treatment,Supplementary_Data1.xlsx,up_regulation-AccID,1070,87,1.99,3.46e-10,3.38e-7
664,PMC10582072,Single-cell transcriptomic analysis reveals a systemic immune dysregulation in COVID-19-associated pediatric encephalopathy,41392_2023_1641_MOESM7_ESM.xls,Sheet_2-names,1213,95,1.92,3.51e-10,3.43e-7
665,PMC8645971,"CD247, a Potential T Cell–Derived Disease Severity and Prognostic Biomarker in Patients With Idiopathic Pulmonary Fibrosis",DataSheet_1.xlsx,Sheet1-Unnamed_15,2168,145,1.64,3.52e-10,3.44e-7
666,PMC7831653,Neurological Manifestations of COVID-19 Feature T Cell Exhaustion and Dedifferentiated Monocytes in Cerebrospinal Fluid,mmc5.xlsx,sev_vs_mild_N-COVID_TcMeta-gene,1304,100,1.88,3.54e-10,3.44e-7
667,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Maternal_Naive_CD4_T_Cells-Gene,465,50,2.64,3.61e-10,3.51e-7
668,PMC6895844,Transcriptomic and Network Analysis Highlight the Association of Diabetes at Different Stages of Alzheimer’s Disease,Table_5.xlsx,Supplementary_Table_S5-Supplementary_table_S5_Integrative_meta-analysis_of_gene_expression_datasets_from_MCI_and_T2D_subjects_exclduing_the_dataset_from_children_with_T2D,830,73,2.16,3.63e-10,3.52e-7
669,PMC8091598,In utero exposure to chlordecone affects histone modifications and activates LINE-1 in cord blood,LSA-2020-00944_TableS1.xls,Feuil1-Gene1,682,64,2.30,3.64e-10,3.53e-7
670,PMC6546022,Maternal Immunity Influences Vertical Transmission of Hepatitis B to Newborns,HEP4-3-795-s015.docx,1-Gene_Symbol,480,51,2.61,3.64e-10,3.53e-7
671,PMC6657420,Pan-Cancer and Single-Cell Modeling of Genomic Alterations Through Gene Expression,Table_1.xlsx,OV_amp-Gene,1737,123,1.74,3.66e-10,3.53e-7
672,PMC8020120,Secondary analysis of transcriptomes of SARS-CoV-2 infection models to characterize COVID-19,mmc2.xlsx,Sheet1-Calu3_SARS-CoV-2_Up,2351,154,1.61,3.71e-10,3.58e-7
673,PMC10140160,Integrated analysis of methylation profiles and transcriptome of Marek's disease virus-infected chicken spleens reveal hypomethylation of CD4 and HMGB1 genes might promote Marek's disease tumorigenesis,mmc2.xlsx,INvsNoIN_BDMG-Annotation,2494,161,1.58,3.74e-10,3.60e-7
674,PMC10140160,Integrated analysis of methylation profiles and transcriptome of Marek's disease virus-infected chicken spleens reveal hypomethylation of CD4 and HMGB1 genes might promote Marek's disease tumorigenesis,mmc2.xlsx,DMGsumary-INvsNoIN_BDMG_2524,2494,161,1.58,3.74e-10,3.60e-7
675,PMC8978510,Differential transcriptomic landscapes of multiple organs from SARS-CoV-2 early infected rhesus macaques,13238_2022_915_MOESM9_ESM.xlsx,ISGs-Supplementary_Table_S8_Changes_of_IFN-stimulated_genes_ISGs_among_multiple_organs_in_rhesus_macaque_post_SARS-CoV-2_infection,572,57,2.44,3.81e-10,3.66e-7
676,PMC3256132,Transcriptional Profiling of Human Familial Longevity Indicates a Role for ASF1A and IL7R,pone.0027759.s002.xls,Suppl_Table_1-Gene_Symbol,1510,111,1.80,3.84e-10,3.68e-7
677,PMC6224081,Substrate-independent immunomodulatory characteristics of mesenchymal stem cells in three-dimensional culture,pone.0206811.s005.xlsx,collagen-3D-UP-KEGG-Unnamed_2,1090,88,1.98,3.86e-10,3.69e-7
678,PMC3637864,Dynamic regulatory network controlling Th17 cell differentiation,NIHMS442948-supplement-5.xls,Intermediate-Gene,865,75,2.13,3.89e-10,3.72e-7
679,PMC8390234,NucHMM: a method for quantitative modeling of nucleosome organization identifying functional nucleosome states distinctly associated with splicing potentiality,13059_2021_2465_MOESM2_ESM.xlsx,NucS10-gene,1380,104,1.85,3.91e-10,3.74e-7
680,PMC8554124,A Systematic Review of Transcriptional Dysregulation in Huntington’s Disease Studied by RNA Sequencing,DataSheet2.XLSX,31-ELMO2,2272,150,1.62,3.94e-10,3.76e-7
681,PMC10575628,Single-nuclei characterization of pervasive transcriptional signatures across organs in response to COVID-19,elife-81090-supp4.csv,gene,1682,120,1.75,4.02e-10,3.83e-7
682,PMC3794589,MREdictor: a two-step dynamic interaction model that accounts for mRNA accessibility and Pumilio binding accurately predicts microRNA targets,supp_gkt629_nar-01274-z-2013-File013.xlsx,MREdictor_miR-297-Symbol,1856,129,1.70,4.03e-10,3.83e-7
683,PMC5826926,VIRMA mediates preferential m6A mRNA methylation in 3′UTR and near stop codon and associates with alternative polyadenylation,41421_2018_19_MOESM7_ESM.xlsx,VIRMA_RIP_enrich-gene,2033,138,1.66,4.06e-10,3.84e-7
684,PMC5826926,VIRMA mediates preferential m6A mRNA methylation in 3′UTR and near stop codon and associates with alternative polyadenylation,41421_2018_19_MOESM7_ESM.xlsx,VIRMA_RIP_enrich-test_id,2033,138,1.66,4.06e-10,3.84e-7
685,PMC5826926,VIRMA mediates preferential m6A mRNA methylation in 3′UTR and near stop codon and associates with alternative polyadenylation,41421_2018_19_MOESM7_ESM.xlsx,VIRMA_RIP_enrich-gene_id,2033,138,1.66,4.06e-10,3.84e-7
686,PMC8914319,Cell–Cell Communication Alterations via Intercellular Signaling Pathways in Substantia Nigra of Parkinson’s Disease,Table_4.XLSX,Table_S4-Unnamed_7,2354,154,1.60,4.07e-10,3.85e-7
687,PMC5372383,ENL links histone acetylation to oncogenic gene expression in AML,NIHMS850328-supplement-supp_table1.xlsx,Table_S6_MV411_F-ENL_ChIP_peak-nearest_TSS,1876,130,1.70,4.10e-10,3.87e-7
688,PMC9010469,Small RNA Expression Profiling Reveals hsa-miR-181d-5p Downregulation Associated With TNF-α Overexpression in Sjögren’s Syndrome Patients,Table_6.xls,Hoja1-Unnamed_3,1400,105,1.84,4.15e-10,3.91e-7
689,PMC6966109,Expression profile analysis of dermal papilla cells mRNA in response to WNT10B treatment,Supplementary_Data1.xlsx,up_regulation-Symbol,1074,87,1.99,4.17e-10,3.92e-7
690,PMC3188798,Genomewide characterization of non-polyadenylated RNAs,gb-2011-12-2-r16-S8.XLSX,HeLa_Bimorphic-Gene_1,2376,155,1.60,4.28e-10,4.03e-7
691,PMC6224081,Substrate-independent immunomodulatory characteristics of mesenchymal stem cells in three-dimensional culture,pone.0206811.s005.xlsx,chitosan-3D-UP-KEGG-Unnamed_2,1128,90,1.96,4.32e-10,4.05e-7
692,PMC10265985,Glial dysregulation in the human brain in fragile X-associated tremor/ataxia syndrome,pnas.2300052120.sd03.xlsx,AstroII-GeneId,1761,124,1.73,4.33e-10,4.06e-7
693,PMC5707088,Altered microRNA profiles during early colon adenoma progression in a porcine model of familial adenomatous polyposis,oncotarget-08-96154-s004.xls,Targets-LG-IEN_vs_NM-Unnamed_1,1646,118,1.76,4.36e-10,4.09e-7
694,PMC7018568,Chronic Voluntary Ethanol Drinking in Cynomolgus Macaques Elicits Gene Expression Changes in Prefrontal Cortical Area 46,ACER-44-470-s001.xlsx,Upreg_in_Ethanol-Unnamed_0,513,53,2.53,4.49e-10,4.20e-7
695,PMC6430832,Dissecting heterogeneity in malignant pleural mesothelioma through histo-molecular gradients for clinical applications,41467_2019_9307_MOESM12_ESM.xlsx,Data_9_CIT-Supplementary_Data_9_Centroids_of_CIT_MPM_subtypes,2398,156,1.60,4.50e-10,4.20e-7
696,PMC9510984,Case report: Understanding the impact of persistent tissue-localization of SARS-CoV-2 on immune response activity via spatial transcriptomic analysis of two cancer patients with COVID-19 co-morbidity,Table_3.xlsx,COVID_stim_plasmablast_-_HCC-Unnamed_0,381,44,2.83,4.56e-10,4.25e-7
697,PMC4333391,Regulation of the transcriptional program by DNA methylation during human αβ T-cell development,supp_gku1340_nar-00947-x-2014-File012.xls,STEP4a-SYMBOL,1384,104,1.84,4.60e-10,4.28e-7
698,PMC9945105,Integrated bioinformatic analyses investigate macrophage-M1-related biomarkers and tuberculosis therapeutic drugs,Table4.XLSX,down-Unnamed_0,312,39,3.07,4.61e-10,4.28e-7
699,PMC4182888,High dose ionizing radiation regulates micro RNA and gene expression changes in human peripheral blood mononuclear cells,12864_2014_6490_MOESM2_ESM.xlsx,4h-Unnamed_1,1705,121,1.74,4.62e-10,4.28e-7
700,PMC9532436,Identification of distinct functional thymic programming of fetal and pediatric human γδ thymocytes via single-cell analysis,41467_2022_33488_MOESM6_ESM.xlsx,Hoja1-Unnamed_4,735,67,2.24,4.66e-10,4.32e-7
701,PMC7786910,"N6-methyladenosine dynamics in neurodevelopment and aging, and its potential role in Alzheimer’s disease",13059_2020_2249_MOESM7_ESM.xlsx,diff_up_old_human-ENSEMBL,937,79,2.07,4.70e-10,4.35e-7
702,PMC7852222,GeneWalk identifies relevant gene functions for a biological context using network representation learning,13059_2021_2264_MOESM2_ESM.xlsx,GW_PC_JQ1-hgnc_symbol,2420,157,1.59,4.72e-10,4.37e-7
703,PMC9513179,Ruminal background of predisposed milk urea (MU) concentration in Holsteins,Table_2.XLSX,P_2_DE_Pathway_LMUg_NPLP-Symbol,1202,94,1.92,4.77e-10,4.40e-7
704,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM5_ESM.xlsx,URO2-Unnamed_0,1803,126,1.71,4.86e-10,4.47e-7
705,PMC9710113,SRGS: sparse partial least squares-based recursive gene selection for gene regulatory network inference,12864_2022_9020_MOESM3_ESM.xlsx,hESC-Gene,955,80,2.05,4.88e-10,4.49e-7
706,PMC6748029,Serum microRNAs in ASD: Association With Monocyte Cytokine Profiles and Mitochondrial Respiration,DataSheet_1.xlsx,UpregulatedAllvsControl-Generated_at_2019_06_05_18_36_57,1921,132,1.69,5.00e-10,4.60e-7
707,PMC8546983,Systems Biology behind Immunoprotection of Both Sheep and Goats after Sungri/96 PPRV Vaccination,msystems.00820,20-sd001.xls-CD8_CH-Genes,1631,117,1.76,5.07e-10,4.65e-7
708,PMC9476622,Integrative multi-omics database (iMOMdb) of Asian pregnant women,supplementary_table_s2_ddac079.xlsx,Table_S2-Unnamed_1,2382,155,1.60,5.14e-10,4.70e-7
709,PMC8321693,Long noncoding RNA HOTAIR interacts with Y-Box Protein-1 (YBX1) to regulate cell proliferation,LSA-2021-01139_TableS6.xls,S6-1-Unnamed_1,1313,100,1.87,5.14e-10,4.70e-7
710,PMC2847700,Integration of microRNA changes in vivo identifies novel molecular features of muscle insulin resistance in type 2 diabetes,gm130-S2.xls,Predicted_PM_called_targets-Up-Regulated_miRNA_targeted_genes,2200,146,1.63,5.15e-10,4.71e-7
711,PMC10511411,Large T cell clones expressing immune checkpoints increase during multiple myeloma evolution and predict treatment resistance,41467_2023_41562_MOESM5_ESM.xlsx,Hoja1-gene,1449,107,1.82,5.23e-10,4.77e-7
