,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
635,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,NK_NKT_and_γδT_subsets-gene_name_γδT_ZNF683,476,73,3.30,9.93e-20,1.01e-16
636,PMC8542044,Quantitative analysis of phosphoproteome in necroptosis reveals a role of TRIM28 phosphorylation in promoting necroptosis-induced cytokine production,41419_2021_4290_MOESM3_ESM.xlsx,Table_S1-Unnamed_4,2255,196,1.87,1.00e-19,1.02e-16
637,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS2.xlsx,topic_DGE-Gene,2423,206,1.83,1.02e-19,1.04e-16
638,PMC8617028,Interrogation of the microenvironmental landscape in spinal ependymomas reveals dual functions of tumor-associated macrophages,41467_2021_27018_MOESM4_ESM.xlsx,non-malignant_subsets-Unnamed_3,94,32,7.32,1.05e-19,1.06e-16
639,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,20_T-cell_subsets-gene_name_CD8_C3_GZMH,488,74,3.26,1.06e-19,1.08e-16
640,PMC10353945,Phenotypic effects of genetic variants associated with autism,41591_2023_2408_MOESM3_ESM.xlsx,1b-gene_symbol,2492,210,1.81,1.09e-19,1.10e-16
641,PMC10353945,Phenotypic effects of genetic variants associated with autism,41591_2023_2408_MOESM3_ESM.xlsx,1b-ENSG,2492,210,1.81,1.09e-19,1.10e-16
642,PMC7707107,Single-Cell Profiling of Ebola Virus Disease In Vivo Reveals Viral and Host Dynamics,mmc4.xlsx,Published_Differentiation_Sets-SaeedEtAl2014_Monocyte_Associated,1167,126,2.32,1.10e-19,1.11e-16
643,PMC8184766,B cell signatures and tertiary lymphoid structures contribute to outcome in head and neck squamous cell carcinoma,41467_2021_23355_MOESM4_ESM.xlsx,Top_200_DEGs_B_cells-Gene,1358,139,2.20,1.19e-19,1.20e-16
644,PMC7931766,Molecular correlates of response to nivolumab at baseline and on treatment in patients with RCC,jitc-2020-001506supp002.xlsx,S7_Screen_CD3TCR_1336sig-Symbol,1270,133,2.25,1.23e-19,1.24e-16
645,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM6_ESM.xlsx,Super_enhancers_in_B-ALL1-CLOSEST_GENE,296,56,4.07,1.25e-19,1.26e-16
646,PMC7931766,Molecular correlates of response to nivolumab at baseline and on treatment in patients with RCC,jitc-2020-001506supp002.xlsx,S1_Genesets-Symbol,2079,185,1.91,1.32e-19,1.32e-16
647,PMC9418141,Shared regulation and functional relevance of local gene co-expression revealed by single cell analysis,42003_2022_3831_MOESM4_ESM.xlsx,LCL_scCOPs-Unnamed_1,1435,144,2.16,1.38e-19,1.38e-16
648,PMC8527886,Interferon-Gamma–Producing CD8+ Tissue Resident Memory T Cells Are a Targetable Hallmark of Immune Checkpoint Inhibitor–Colitis,mmc2.xlsx,RNA_panel-gene_symbol,525,77,3.15,1.38e-19,1.38e-16
649,PMC7368283,LIN28B regulates transcription and potentiates MYCN-induced neuroblastoma through binding to ZNF143 at target gene promotors,pnas.1922692117.sd01.xlsx,Table_S1-Unnamed_16,2464,208,1.81,1.44e-19,1.44e-16
650,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM4_ESM.xlsx,7-gene,369,63,3.67,1.50e-19,1.49e-16
651,PMC6510750,Common functional alterations identified in blood transcriptome of autoimmune cholestatic liver and inflammatory bowel diseases,41598_2019_43699_MOESM3_ESM.xlsx,CD_P-Ctrl-SYMBOL,2482,209,1.81,1.51e-19,1.51e-16
652,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,40-gene,774,97,2.69,1.56e-19,1.55e-16
653,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc3.xlsx,Table_2_1_DEG_in_B_cells-Table_2_1_Differentially_expressed_genes_in_B_cells,907,107,2.54,1.60e-19,1.59e-16
654,PMC8514013,Single-Cell Analysis of the Multicellular Ecosystem in Viral Carcinogenesis by HTLV-1,bloodcandisc-2-450-s005.xlsx,CD8T_mRNA-Unnamed_1,480,73,3.27,1.62e-19,1.60e-16
655,PMC9532436,Identification of distinct functional thymic programming of fetal and pediatric human γδ thymocytes via single-cell analysis,41467_2022_33488_MOESM7_ESM.xlsx,Hoja1-Unnamed_4,2002,180,1.93,1.66e-19,1.64e-16
656,PMC9576306,Distinct responses of newly identified monocyte subsets to advanced gastrointestinal cancer and COVID-19,Table_6.xls,Foglio1-gene,1260,132,2.25,1.69e-19,1.67e-16
657,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc7.xlsx,Table_6_1_Total_CD4_T_cells_DEG-Unnamed_5,1173,126,2.31,1.69e-19,1.67e-16
658,PMC8043951,Distinct amyloid-β and tau-associated microglia profiles in Alzheimer’s disease,401_2021_2263_MOESM2_ESM.xlsx,Table_S3-Unnamed_32,2299,198,1.85,1.70e-19,1.68e-16
659,PMC9977998,Translatome analyses by bio-orthogonal non-canonical amino acid labeling reveal that MR1-activated MAIT cells induce an M1 phenotype and antiviral programming in antigen-presenting monocytes,Table_1.xlsx,MAIT_translatome-Gene,2233,194,1.87,1.76e-19,1.73e-16
660,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS3.xlsx,cluster_DGE-gene,895,106,2.55,1.82e-19,1.79e-16
661,PMC9849137,Uncovering the mode of action of engineered T cells in patient cancer organoids,41587_2022_1397_MOESM8_ESM.xlsx,DEG_Savas-gene,1132,123,2.34,1.95e-19,1.91e-16
662,PMC8363470,A monocyte/dendritic cell molecular signature of SARS-CoV-2-related multisystem inflammatory syndrome in children with severe myocarditis,mmc3.xlsx,FigS5D_-_MIS-C_MYO_vs_MIS-C-All_PBMC,869,104,2.57,1.96e-19,1.92e-16
663,PMC9418141,Shared regulation and functional relevance of local gene co-expression revealed by single cell analysis,42003_2022_3831_MOESM4_ESM.xlsx,LCL_scCOPs-Unnamed_2,1456,145,2.14,2.00e-19,1.96e-16
664,PMC8739483,Molecular Subtypes Based on Cell Differentiation Trajectories in Head and Neck Squamous Cell Carcinoma: Differential Prognosis and Immunotherapeutic Responses,Table_1.xlsx,S8-Immune_phenotype-related_genes,309,57,3.96,2.04e-19,2.00e-16
665,PMC10582072,Single-cell transcriptomic analysis reveals a systemic immune dysregulation in COVID-19-associated pediatric encephalopathy,41392_2023_1641_MOESM5_ESM.xls,Sheet_2-names,700,91,2.79,2.07e-19,2.01e-16
666,PMC7244020,Quantitative acetylome and phosphorylome analysis reveals Girdin affects pancreatic cancer progression through regulating Cortactin,aging-12-103032-s002..xlsx,quantification-Unnamed_4,2303,198,1.85,2.07e-19,2.01e-16
667,PMC10156742,Identification of CircRNA signature associated with tumor immune infiltration to predict therapeutic efficacy of immunotherapy,41467_2023_38232_MOESM6_ESM.xlsx,Figure_S1-g-GeneSymbol,2337,200,1.84,2.12e-19,2.05e-16
668,PMC10156742,Identification of CircRNA signature associated with tumor immune infiltration to predict therapeutic efficacy of immunotherapy,41467_2023_38232_MOESM6_ESM.xlsx,Figure_2ab-GeneSymbol,2337,200,1.84,2.12e-19,2.05e-16
669,PMC10156742,Identification of CircRNA signature associated with tumor immune infiltration to predict therapeutic efficacy of immunotherapy,41467_2023_38232_MOESM6_ESM.xlsx,figureS2-a-GeneSymbol,2337,200,1.84,2.12e-19,2.05e-16
670,PMC5844691,The transcription factors Runx3 and ThPOK cross-regulate acquisition of cytotoxic function by human Th1 lymphocytes,elife-30496-supp1.xls,All_GeneLists-Unnamed_18,626,85,2.92,2.30e-19,2.22e-16
671,PMC10514084,Sézary syndrome originates from heavily mutated hematopoietic progenitors,BLOODA_ADV-2022-008562-mmc3.xlsx,Stemlike-gene,651,87,2.87,2.35e-19,2.27e-16
672,PMC9849137,Uncovering the mode of action of engineered T cells in patient cancer organoids,41587_2022_1397_MOESM9_ESM.xlsx,13T_NEvsME_DEG-Unnamed_0,427,68,3.42,2.47e-19,2.39e-16
673,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,CD8_T_Cells-Unnamed_0,1093,120,2.36,2.54e-19,2.45e-16
674,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,CD8_T_Cells-gene,1093,120,2.36,2.54e-19,2.45e-16
675,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_41_SS2-Natural_Killer,1567,152,2.08,2.59e-19,2.49e-16
676,PMC9888347,Th17.1 cell driven sarcoidosis-like inflammation after anti-BCMA CAR T cells in multiple myeloma,41375_2023_1824_MOESM3_ESM.xlsx,4-ENSEMBL_ID,859,103,2.58,2.60e-19,2.50e-16
677,PMC10522422,Super Enhancer Regulatory Gene FYB1 Promotes the Progression of T Cell Acute Lymphoblastic Leukemia by Activating IGLL1,3804605.f1.xlsx,Jurkat-CLOSEST_GENE,544,78,3.09,2.77e-19,2.66e-16
678,PMC6500157,Select sequencing of clonally expanded CD8+ T cells reveals limits to clonal expansion,pnas.1902649116.sd03.xlsx,Sheet1-hgnc_symbol,2176,190,1.88,2.80e-19,2.68e-16
679,PMC9528698,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,NIHMS1835045-supplement-Supp_table_46.xlsx,Sheet1-CD8T_te_gene_symbol,97,32,7.09,3.09e-19,2.95e-16
680,PMC9806110,A novel molecular classification method for osteosarcoma based on tumor cell differentiation trajectories,41413_2022_233_MOESM30_ESM.xlsx,T_cell_rename_markers-Supplementary_Table_23_Different_genes_list_of_T_cell_clusters,743,94,2.72,3.19e-19,3.04e-16
681,PMC5506437,Cross‐sectional relations of whole‐blood miRNA expression levels and hand grip strength in a community sample,ACEL-16-888-s001.xlsx,S6a-Unnamed_6,889,105,2.54,3.38e-19,3.22e-16
682,PMC6500157,Select sequencing of clonally expanded CD8+ T cells reveals limits to clonal expansion,pnas.1902649116.sd03.xlsx,Sheet1-Ensembl_name,2180,190,1.87,3.43e-19,3.26e-16
683,PMC7870932,Biallelic loss of BCMA as a resistance mechanism to CAR T cell therapy in a patient with multiple myeloma,41467_2021_21177_MOESM3_ESM.xlsx,Baseline_vs_2w_After_second_Inf-Symbol,2098,185,1.90,3.51e-19,3.33e-16
684,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Extended_Data_Fig__4.xlsx,Extended_Data_4b-CD8,1496,147,2.11,3.63e-19,3.44e-16
685,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc6.xlsx,Table_5_1_Total_CD8_T_cells_DEG-Unnamed_5,917,107,2.51,3.63e-19,3.44e-16
686,PMC9448736,PIM1 promotes hepatic conversion by suppressing reprogramming-induced ferroptosis and cell cycle arrest,41467_2022_32976_MOESM6_ESM.xlsx,Phosphoproteome-Gene_names,2433,205,1.81,3.69e-19,3.49e-16
687,PMC9983187,Gut microbiome is linked to functions of peripheral immune cells in transition cows during excessive lipolysis,40168_2023_1492_MOESM1_ESM.xlsx,Table_S9-Supplementary_Table9_The_differential_down-regulated_genes_between_LNFC_and_HNFC_in_CD14_MON_and_FCGR3A_MON,811,99,2.62,4.05e-19,3.83e-16
688,PMC8759778,Peanut oral immunotherapy differentially suppresses clonally distinct subsets of T helper cells,jci-132-150634-s171.xlsx,Table3_Seurat_variable_genes-ABL2,535,77,3.09,4.27e-19,4.02e-16
689,PMC9780385,Integrated single-cell transcriptome analysis of the tumor ecosystems underlying cervical cancer metastasis,Table_1.xlsx,Table_S1-Signature_related_gene_sets_used_in_NK_T_cells,284,54,4.09,4.55e-19,4.27e-16
690,PMC8494216,A single-cell tumor immune atlas for precision oncology,supp_gr.273300.120_Supplemental_Table_S4.xlsx,CD4_effector_memory-Unnamed_6,284,54,4.09,4.55e-19,4.27e-16
691,PMC9263187,"Dissecting the Single-Cell Transcriptome Network of Immune Environment Underlying Cervical Premalignant Lesion, Cervical Cancer and Metastatic Lymph Nodes",Table_1.xlsx,Table_S1-Signature_related_gene_sets_used_in_NK_T_cells_Related_to_Figure_2_Figure_3_and_Figure_S4,284,54,4.09,4.55e-19,4.27e-16
692,PMC3607232,RUNX1 Is a Key Target in t(4;11) Leukemias that Contributes to Gene Activation through an AF4-MLL Complex Interaction,mmc1.xls,AF4_prom_RS411-AF4_body_RS411,1717,161,2.02,4.61e-19,4.32e-16
693,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,20_T-cell_subsets-gene_name_CD8_C7_CD160,466,71,3.27,4.74e-19,4.43e-16
694,PMC8594918,Intraocular dendritic cells characterize HLA-B27-associated acute anterior uveitis,elife-67396-supp1.xlsx,1f-Supplementary_File_1f_List_of_the_DE_genes_per_cluster_in_Figure_2,2170,189,1.87,4.76e-19,4.45e-16
695,PMC9633835,GATA-3 is a proto-oncogene in T-cell lymphoproliferative neoplasms,41408_2022_745_MOESM4_ESM.xlsx,CTCL-Supplemental_Table_7_GATA-3_target_gene_lists,1640,156,2.04,4.97e-19,4.64e-16
696,PMC9705541,Low-dose IL-2 reduces IL-21+ T cell frequency and induces anti-inflammatory gene expression in type 1 diabetes,41467_2022_34162_MOESM9_ESM.xlsx,Fig_5a_5b_6a_S_Fig_15a-gene,490,73,3.20,5.32e-19,4.95e-16
697,PMC9705541,Low-dose IL-2 reduces IL-21+ T cell frequency and induces anti-inflammatory gene expression in type 1 diabetes,41467_2022_34162_MOESM6_ESM.xlsx,DE_contrast_timepoint_per_group-gene,490,73,3.20,5.32e-19,4.95e-16
698,PMC8783687,Single-cell profiling of T and B cell repertoires following SARS-CoV-2 mRNA vaccine,jciinsight-6-153201-s116.xlsx,Sheet1-Unnamed_28,305,56,3.95,5.37e-19,4.99e-16
699,PMC9164575,Integrated proteogenomic characterization of urothelial carcinoma of the bladder,13045_2022_1291_MOESM15_ESM.xlsx,Table_S3A-Phosphoproteins_used_for_PCA_analysis,1657,157,2.04,5.39e-19,5.00e-16
700,PMC7720616,Single-cell transcriptome profiling of an adult human cell atlas of 15 major organs,13059_2020_2210_MOESM4_ESM.xlsx,Table_S22-Unnamed_6,389,64,3.54,5.43e-19,5.03e-16
701,PMC5288200,"Crosstalk among the proteome, lysine phosphorylation, and acetylation in romidepsin-treated colon cancer cells",oncotarget-07-53471-s003.xlsx,quantification-Gene_names,1960,176,1.93,5.55e-19,5.13e-16
702,PMC7782707,Single-cell transcriptome profiling of the vaginal wall in women with severe anterior vaginal prolapse,41467_2020_20358_MOESM9_ESM.xlsx,BC-downregulated-gene,1549,150,2.08,5.56e-19,5.14e-16
703,PMC9773587,Identification of biological pathways and processes regulated by NEK5 in breast epithelial cells via an integrated proteomic approach,12964_2022_1006_MOESM3_ESM.xlsx,Table_S3-Unnamed_2,2375,201,1.82,5.85e-19,5.40e-16
704,PMC9764587,Single-cell transcriptomics highlights immunological dysregulations of monocytes in the pathobiology of COPD,12931_2022_2293_MOESM2_ESM.xlsx,club_differentiation-gene,2241,193,1.85,5.94e-19,5.48e-16
705,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T09_CIRI_Predict-Symbol,2429,204,1.81,6.80e-19,6.26e-16
706,PMC8673586,Immunosuppression and outcomes in adult patients with de novo acute myeloid leukemia with normal karyotypes,pnas.2116427118.sd08.xlsx,Sheet1-Cluster_12,1150,123,2.30,7.04e-19,6.47e-16
707,PMC6325803,Meta-analysis of gene expression profiles in long-term non-progressors infected with HIV-1,12920_2018_443_MOESM3_ESM.xlsx,LH_table2-Unnamed_1,675,88,2.80,7.20e-19,6.61e-16
708,PMC8925074,Integration of genetic colocalizations with physiological and pharmacological perturbations identifies cardiometabolic disease genes,13073_2022_1036_MOESM10_ESM.xlsx,Liver_IGF1-Gene,1356,137,2.17,7.26e-19,6.65e-16
709,PMC9296597,Single-cell multiomics analysis reveals regulatory programs in clear cell renal cell carcinoma,41421_2022_415_MOESM4_ESM.xlsx,CD8_T_cell-gene,307,56,3.92,7.37e-19,6.74e-16
710,PMC7857060,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,mmc5.xlsx,TV_vs_V--Unnamed_16,1462,144,2.12,7.45e-19,6.80e-16
711,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM5_ESM.xlsx,Super_enhancers_in_T-ALL4-OVERLAP_GENES,297,55,3.98,7.47e-19,6.82e-16
712,PMC9800255,Depletion of HIV reservoir by activation of ISR signaling in resting CD4+ T cells,mmc2.xlsx,Cluster0-gene,926,107,2.48,7.49e-19,6.82e-16
713,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T06_CIRI_Predict-Symbol,2347,199,1.82,7.70e-19,7.00e-16
714,PMC9888347,Th17.1 cell driven sarcoidosis-like inflammation after anti-BCMA CAR T cells in multiple myeloma,41375_2023_1824_MOESM3_ESM.xlsx,4-gene,873,103,2.54,8.37e-19,7.61e-16
715,PMC7326039,Back-Splicing Transcript Isoforms (Circular RNAs) Affect Biologically Relevant Pathways and Offer an Additional Layer of Information to Stratify NMIBC Patients,Table_1.XLSX,Total_circRNAs_DCC-Gene,2332,198,1.82,8.41e-19,7.63e-16
716,PMC8253428,Revealing immune responses in the Mycobacterium avium subsp. paratuberculosis-infected THP-1 cells using single cell RNA-sequencing,pone.0254194.s003.xlsx,c0_deg-Unnamed_0,652,86,2.83,8.92e-19,8.08e-16
717,PMC3501222,RUNX1 reshapes the epigenetic landscape at the onset of haematopoiesis,emboj2012275s2.xls,HE_genes-Genes_bound_by_SCL_TAL1_FLI1_C_EBPb_in_the_HE,2084,183,1.89,9.15e-19,8.28e-16
718,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM5_ESM.xlsx,C1-CD4-Table_S3_List_of_signature_genes_expressed_in_CD4_T_cell_subclusters_Related_to_Figure_2,240,49,4.39,9.44e-19,8.53e-16
719,PMC9124755,Identification of Immune-Related Genes Concurrently Involved in Critical Illnesses Across Different Etiologies: A Data-Driven Analysis,Table_2.xlsx,Table_S2-Table_S2_Genes_significantly_downregulated_and_upregulated_in_trauma_patients,1301,133,2.20,9.76e-19,8.80e-16
720,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_exhausted_2_driver_gene-Unnamed_0,1971,176,1.92,9.87e-19,8.83e-16
721,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_exhausted_1_driver_gene-Unnamed_0,1971,176,1.92,9.87e-19,8.83e-16
722,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_Memory_2_driver_gene-Unnamed_0,1971,176,1.92,9.87e-19,8.83e-16
723,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_cytotoxic_1_driver_gene-Unnamed_0,1971,176,1.92,9.87e-19,8.83e-16
724,PMC10034436,Pseudotime dynamics of T cells in pancreatic ductal adenocarcinoma inform distinct functional states within the regulatory and cytotoxic T cells,mmc2.xlsx,CD8_Memory_1_driver_gene-Unnamed_0,1971,176,1.92,9.87e-19,8.83e-16
