,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
612,PMC4339584,HITS-CLIP Analysis Uncovers a Link between the Kaposi’s Sarcoma-Associated Herpesvirus ORF57 Protein and Host Pre-mRNA Metabolism,ppat.1004652.s008.xlsx,ECs_p_0_05-gene,1557,174,1.96,3.63e-19,3.85e-16
613,PMC8102200,RNA-sequencing data-driven dissection of human plasma cell differentiation reveals new potential transcription regulators,41375_2021_1234_MOESM6_ESM.xlsx,one-step-down-Unnamed_8,1794,192,1.87,3.67e-19,3.89e-16
614,PMC9036134,Sex disparities in influenza: A multiscale network analysis,mmc6.xlsx,TableS5-Table_S5_Female_ferrets_MEGENA_network_module_composition,2358,233,1.73,3.78e-19,3.99e-16
615,PMC7186229,Single-cell RNA sequencing reveals the heterogeneity of liver-resident immune cells in human,41421_2020_157_MOESM2_ESM.xlsx,S3-NK_T_DEG-gene,1636,180,1.93,3.83e-19,4.04e-16
616,PMC9977998,Translatome analyses by bio-orthogonal non-canonical amino acid labeling reveal that MR1-activated MAIT cells induce an M1 phenotype and antiviral programming in antigen-presenting monocytes,Table_1.xlsx,MAIT_translatome-Gene,2233,224,1.76,4.07e-19,4.28e-16
617,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_Naive_CD8_T_Cells-Gene,448,78,3.05,4.09e-19,4.30e-16
618,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T05_CIRI_Predict-Symbol,2488,242,1.70,4.24e-19,4.45e-16
619,PMC7982423,PI3Kδ Forms Distinct Multiprotein Complexes at the TCR Signalosome in Naïve and Differentiated CD4+ T Cells,Data_Sheet_3.XLSX,Ttest_p110dstim_vs_ctrlstim-Protein_Name,1905,200,1.84,4.54e-19,4.76e-16
620,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Extended_Data_Fig__4.xlsx,Extended_Data_4b-CD8,1496,169,1.98,4.60e-19,4.81e-16
621,PMC7906381,Deciphering microRNA-mRNA regulatory network in adult T-cell leukemia/lymphoma; the battle between oncogenes and anti-oncogenes,pone.0247713.s003.xlsx,DCLs-Unnamed_0,1946,203,1.83,4.63e-19,4.84e-16
622,PMC8546983,Systems Biology behind Immunoprotection of Both Sheep and Goats after Sungri/96 PPRV Vaccination,msystems.00820,20-sd001.xls-CD14_OA-Genes,1838,195,1.86,4.64e-19,4.84e-16
623,PMC9482638,Oncogenic RAS commandeers amino acid sensing machinery to aberrantly activate mTORC1 in multiple myeloma,41467_2022_33142_MOESM3_ESM.xlsx,Fig_3a-Unnamed_8,2348,232,1.73,4.70e-19,4.89e-16
624,PMC6486645,Human pre-valvular endocardial cells derived from pluripotent stem cells recapitulate cardiac pathophysiological valvulogenesis,41467_2019_9459_MOESM2_ESM.xlsx,wt_HPVCs_clusters_all-supplementary_data_1_single_cell_-RNA_sequencing,1879,198,1.84,4.82e-19,5.01e-16
625,PMC5668942,Co-expression networks reveal the tissue-specific regulation of transcription and splicing,supp_gr.216721.116_Supplemental_Data_S2.xlsx,Whole_Blood_IR-TE-CCND3,1484,168,1.98,4.87e-19,5.06e-16
626,PMC9460970,Microfluidic immuno-serology assay revealed a limited diversity of protection against COVID-19 in patients with altered immunity,media-2.xlsx,Heme_vs_Non-Heme_Recovery-Gene_symbol,1614,178,1.93,5.01e-19,5.19e-16
627,PMC8410861,"Aging, inflammation and DNA damage in the somatic testicular niche with idiopathic germ cell aplasia",41467_2021_25544_MOESM4_ESM.xlsx,marker_genes_DONOR1_filtered-Marker_genes_iNOA_DONOR1_after_filtering_out_poor_quality_cells_as_generated_from_Seurat_FindAllMarkers_function,2251,225,1.75,5.06e-19,5.23e-16
628,PMC8551698,Homeostatic Function and Inflammatory Activation of Ileal CD8+ Tissue-Resident T Cells Is Dependent on Mucosal Location,mmc1.xlsx,CD103_epithelium_vs_LP-Differentially_expressed_genes_comparing_epithelial_and_lamina_propria_CD103_CD8_CD69_T-cells_sorted_on_p-adjusted_value,622,95,2.67,5.06e-19,5.23e-16
629,PMC8819783,Single-cell transcriptomics reveals a low CD8+ T cell infiltrating state mediated by fibroblasts in recurrent renal cell carcinoma,jitc-2021-004206supp001.xlsx,Table_S6-Table_S6_DEGs_of_CD8_T_cells_in_pRCC_vs_reRCC,1123,139,2.17,5.23e-19,5.39e-16
630,PMC8521678,Single-cell profiling reveals the importance of CXCL13/CXCR5 axis biology in lymphocyte-rich classic Hodgkin lymphoma,pnas.2105822118.sd01.xlsx,T-C3-Naïve-Gene,431,76,3.09,5.61e-19,5.78e-16
631,PMC8097053,Single-Cell RNA Sequencing Reveals Tissue Compartment-Specific Plasticity of Mycosis Fungoides Tumor Cells,Table_8.xlsx,Cluster_TC-1_skin_vs_PBMC-Unnamed_0,731,105,2.51,5.84e-19,6.00e-16
632,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_4.xlsx,subcluster_1_mild_vs_healthy-CD16_CD8_TEMRA_1_mild_vs_healthy,613,94,2.68,6.01e-19,6.16e-16
633,PMC8439024,The choice of negative control antisense oligonucleotides dramatically impacts downstream analysis depending on the cellular background,12863_2021_992_MOESM3_ESM.xlsx,Additional_file_3_BEC_DE-Unnamed_1,2269,226,1.74,6.27e-19,6.42e-16
634,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,9-gene,1174,143,2.13,6.28e-19,6.43e-16
635,PMC9676631,High-level of intratumoral GITR+ CD4 T cells associate with poor prognosis in gastric cancer,mmc2.xlsx,Table_S1_Differentially_expres-Unnamed_7,624,95,2.67,6.32e-19,6.45e-16
636,PMC9676631,High-level of intratumoral GITR+ CD4 T cells associate with poor prognosis in gastric cancer,mmc2.xlsx,Table_S1_Differentially_expres-Supplementary_Table_1_Differentially_expressed_genes_between_GITR_and_GITR-_Treg_cells_related_to_Figure_1D,624,95,2.67,6.32e-19,6.45e-16
637,PMC8792103,Anti-CAIX BBζ CAR4/8 T cells exhibit superior efficacy in a ccRCC mouse model,mmc2.xls,Supplemental_Table_2-Gene,821,113,2.41,6.41e-19,6.52e-16
638,PMC9925981,Aberrant alteration of peripheral B lymphocyte subsets in hepatocellular carcinoma patients,ijmsv20p0267s2.xlsx,TISCH_Health-Unnamed_6,2020,208,1.80,6.47e-19,6.58e-16
639,PMC6486645,Human pre-valvular endocardial cells derived from pluripotent stem cells recapitulate cardiac pathophysiological valvulogenesis,41467_2019_9459_MOESM2_ESM.xlsx,wt_HPVCs_clusters_all-Unnamed_1,1885,198,1.84,6.88e-19,6.98e-16
640,PMC9800255,Depletion of HIV reservoir by activation of ISR signaling in resting CD4+ T cells,mmc2.xlsx,Cluster3-gene,1163,142,2.14,6.90e-19,6.99e-16
641,PMC7442652,A single-cell atlas of the human substantia nigra reveals cell-specific pathways associated with neurological disorders,41467_2020_17876_MOESM7_ESM.xlsx,Data_4-Unnamed_3,1541,172,1.95,6.99e-19,7.07e-16
642,PMC8085501,A Partial Picture of the Single-Cell Transcriptomics of Human IgA Nephropathy,Table_10.xlsx,NK-T-gene_id,1765,189,1.87,7.21e-19,7.29e-16
643,PMC10551666,Dual Immune Checkpoint Blockade Induces Analogous Alterations in the Dysfunctional CD8+ T-cell and Activated Treg Compartment,cd-22-0851_supp9.xlsx,Table_S9-Unnamed_5,1477,167,1.98,7.23e-19,7.29e-16
644,PMC9878167,High activation levels maintained in receptor‐binding domain–specific memory B cells in people with severe coronavirus disease 2019,IMCB-9999-0-s002.xlsx,Supplementary_table_1-Unnamed_6,2470,240,1.70,7.29e-19,7.33e-16
645,PMC8006284,The m6A Reader YTHDF1 Facilitates the Tumorigenesis and Metastasis of Gastric Cancer via USP14 Translation in an m6A-Dependent Manner,Table_1.XLSX,S10-Unnamed_4,2314,229,1.73,7.29e-19,7.33e-16
646,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_CD8_Activated_T_Cells-Gene,891,119,2.34,7.44e-19,7.47e-16
647,PMC6486619,Dynamic gene regulation by nuclear colony-stimulating factor 1 receptor in human monocytes and macrophages,41467_2019_9970_MOESM15_ESM.xls,MACS2_BC313_6h_CFMS_peaks_annot-Nearest_Ensembl,1739,187,1.88,7.49e-19,7.50e-16
648,PMC6486619,Dynamic gene regulation by nuclear colony-stimulating factor 1 receptor in human monocytes and macrophages,41467_2019_9970_MOESM15_ESM.xls,MACS2_BC313_6h_CFMS_peaks_annot-Gene_Name,1739,187,1.88,7.49e-19,7.50e-16
649,PMC9010637,SP3-Enabled Rapid and High Coverage Chemoproteomic Identification of Cell-State–Dependent Redox-Sensitive Cysteines,mmc5.xlsx,4B-Unnamed_4,1901,199,1.83,7.96e-19,7.95e-16
650,PMC6486619,Dynamic gene regulation by nuclear colony-stimulating factor 1 receptor in human monocytes and macrophages,41467_2019_9970_MOESM16_ESM.xls,intersect_CFMS_6h_H3K4me3_annot-Nearest_Ensembl,1622,178,1.92,8.38e-19,8.36e-16
651,PMC8477535,Single-cell RNA sequencing reveals markers of disease progression in primary cutaneous T-cell lymphoma,12943_2021_1419_MOESM20_ESM.xlsx,DEG_Mal_Les_vs_Nonles-Unnamed_0,904,120,2.32,8.48e-19,8.45e-16
652,PMC6486619,Dynamic gene regulation by nuclear colony-stimulating factor 1 receptor in human monocytes and macrophages,41467_2019_9970_MOESM16_ESM.xls,intersect_CFMS_6h_H3K4me3_annot-Gene_Name,1623,178,1.92,8.94e-19,8.89e-16
653,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,42-gene,1142,140,2.15,8.95e-19,8.89e-16
654,PMC8641482,FEM: mining biological meaning from cell level in single-cell RNA sequencing data,peerj-09-12570-s003.xlsx,table_s2-1_GC-DEG-gene,1742,187,1.88,9.01e-19,8.94e-16
655,PMC9509601,Intratumor heterogeneity and T cell exhaustion in primary CNS lymphoma,13073_2022_1110_MOESM7_ESM.xlsx,mBc4-gene,1597,176,1.93,9.04e-19,8.95e-16
656,PMC9381754,Single-cell RNA sequencing reveals distinct immunology profiles in human keloid,Table_2.xlsx,Cell_Type-TCells-Gene,425,75,3.09,9.26e-19,9.14e-16
657,PMC5025555,Genome-wide identification and characterisation of HOT regions in the human genome,12864_2016_3077_MOESM2_ESM.xlsx,Sheet_S5-Unnamed_14,425,75,3.09,9.26e-19,9.14e-16
658,PMC9936698,Single-cell transcriptome analysis reveals stem cell-like subsets in the progression of Waldenström’s macroglobulinemia,40164_2023_382_MOESM6_ESM.xlsx,WM_IgM-Unnamed_0,825,113,2.40,9.32e-19,9.19e-16
659,PMC7982423,PI3Kδ Forms Distinct Multiprotein Complexes at the TCR Signalosome in Naïve and Differentiated CD4+ T Cells,Data_Sheet_3.XLSX,Ttest_p110dunstim_vs_ctrlstim-Protein_name,1904,199,1.83,9.49e-19,9.33e-16
660,PMC7982423,PI3Kδ Forms Distinct Multiprotein Complexes at the TCR Signalosome in Naïve and Differentiated CD4+ T Cells,Data_Sheet_3.XLSX,Ttest_p110dstim_vs_p110dunstim-Protein_name,1904,199,1.83,9.49e-19,9.33e-16
661,PMC5896562,Transcription elongation factors represent in vivo cancer dependencies in glioblastoma,NIHMS882515-supplement-Supp_Table_4.xlsx,GSEA_Genesets_Analyzed-GIMAP5,2165,218,1.76,9.54e-19,9.36e-16
662,PMC6629643,HLA class II-Restricted CD8+ T cells in HIV-1 Virus Controllers,41598_2019_46462_MOESM2_ESM.xlsx,Differentially_Expressed_Genes-Unnamed_9,1891,198,1.83,9.80e-19,9.60e-16
663,PMC9344575,Identification of COVID-19-Specific Immune Markers Using a Machine Learning Method,Table1.XLSX,CD4_T_cell-Gene,628,95,2.65,9.83e-19,9.61e-16
664,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T02_CIRI_Predict-Symbol,1959,203,1.81,9.85e-19,9.62e-16
665,PMC2577924,AML1/ETO Oncoprotein Is Directed to AML1 Binding Regions and Co-Localizes with AML1 and HEB on Its Targets,pgen.1000275.s001.xls,Table_S1-Symbol,2334,230,1.73,9.95e-19,9.70e-16
666,PMC7076158,Circular RNA-Expression Profiling Reveals a Potential Role of Hsa_circ_0097435 in Heart Failure via Sponging Multiple MicroRNAs,Table_1.XLS,T01_CIRI_Predict-Symbol,2462,239,1.70,1.00e-18,9.78e-16
667,PMC8102200,RNA-sequencing data-driven dissection of human plasma cell differentiation reveals new potential transcription regulators,41375_2021_1234_MOESM6_ESM.xlsx,one-step-down-Unnamed_0,1784,190,1.86,1.02e-18,9.89e-16
668,PMC8520710,Ectopic cervical thymi and no thymic involution until midlife in naked mole rats,ACEL-20-e13477-s003.xlsx,Markers_Mouse_Thy-gene,1744,187,1.88,1.02e-18,9.89e-16
669,PMC10353942,Human microglia show unique transcriptional changes in Alzheimer’s disease,43587_2023_424_MOESM4_ESM.xlsx,DEGs_cluster_to_all-Unnamed_6,1691,183,1.89,1.02e-18,9.93e-16
670,PMC6510750,Common functional alterations identified in blood transcriptome of autoimmune cholestatic liver and inflammatory bowel diseases,41598_2019_43699_MOESM3_ESM.xlsx,PSC-Ctrl-SYMBOL,2492,241,1.69,1.08e-18,1.04e-15
671,PMC9006459,Analysis of human brain tissue derived from DBS surgery,40035_2022_297_MOESM3_ESM.xlsx,Genelist-Ensembl_ID,1947,202,1.82,1.08e-18,1.05e-15
672,PMC8010670,Single Cell Analysis of Blood Mononuclear Cells Stimulated Through Either LPS or Anti-CD3 and Anti-CD28,Table_5.XLSX,CD8T_Naive_AntiCD3-Unnamed_0,2478,240,1.70,1.10e-18,1.06e-15
673,PMC8416254,Transcriptome Profiling Reveals B-Lineage Cells Contribute to the Poor Prognosis and Metastasis of Clear Cell Renal Cell Carcinoma,DataSheet_5.csv,Supplementary_Table_5_DEGs_-_PC_RPS12,1826,193,1.85,1.13e-18,1.09e-15
674,PMC7468443,Changes in H3K27ac at Gene Regulatory Regions in Porcine Alveolar Macrophages Following LPS or PolyIC Exposure,Data_Sheet_8.xlsx,27AC_POL2H_vs_C2H-Unnamed_10,1840,194,1.85,1.17e-18,1.13e-15
675,PMC4284037,Unbiased transcriptomes of resting human CD4+CD45RO+ T lymphocytes,eji0044-1866-SD1.xlsx,vs_6h_at_RT-Gene_Symbol,2408,235,1.71,1.17e-18,1.13e-15
676,PMC8307615,The Type I interferon antiviral gene program is impaired by lockdown and preserved by caregiving,pnas.2105803118.sd02.xlsx,Dataset_S2-Dataset_S2_-_Genes_differentially_expressed_in_peripheral_blood_mononuclear_cells_during_Juvenile-Partnered_SIP_day_2_vs_baseline,1760,188,1.87,1.20e-18,1.15e-15
677,PMC9465881,Comprehensive comparison between azacytidine and decitabine treatment in an acute myeloid leukemia cell line,13148_2022_1329_MOESM9_ESM.xlsx,Input-Gene_names,2366,232,1.72,1.21e-18,1.16e-15
678,PMC6357748,Multiplexed enrichment and genomic profiling of peripheral blood cells reveal subset-specific immune signatures,aau9223_Table_S3.xlsx,mono_-_DE-Unnamed_0,2395,234,1.71,1.25e-18,1.19e-15
679,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,NK_NKT_and_γδT_subsets-gene_name_γδT_ZNF683,476,80,2.94,1.25e-18,1.19e-15
680,PMC9203933,Single-nucleus chromatin accessibility profiling highlights regulatory mechanisms of coronary artery disease risk,NIHMS1794783-supplement-Supplementary_Data_1.xlsx,T_NK-Unnamed_4,920,121,2.30,1.25e-18,1.19e-15
681,PMC6357748,Multiplexed enrichment and genomic profiling of peripheral blood cells reveal subset-specific immune signatures,aau9223_Table_S3.xlsx,CD4_T_-_DE-Unnamed_0,2381,233,1.71,1.26e-18,1.20e-15
682,PMC9995359,Canine peripheral blood TCRαβ T cell atlas: Identification of diverse subsets including CD8A+ MAIT-like cells by combined single-cell transcriptome and V(D)J repertoire analysis,Table_2.xlsx,cluster_9-gene,496,82,2.89,1.26e-18,1.20e-15
683,PMC8531356,Meta-analysis of COVID-19 single-cell studies confirms eight key immune responses,41598_2021_121_MOESM2_ESM.xlsx,Wilk-Neutrophil,1761,188,1.87,1.27e-18,1.21e-15
684,PMC5566335,Transcriptional dysregulation of Interferome in experimental and human Multiple Sclerosis,41598_2017_9286_MOESM3_ESM.xlsx,IRG_DEG_CD4eaevs_T-naive-GeneID,1924,200,1.82,1.38e-18,1.31e-15
685,PMC8641482,FEM: mining biological meaning from cell level in single-cell RNA sequencing data,peerj-09-12570-s003.xlsx,table_s2-1_GC-DEG-Unnamed_0,1790,190,1.86,1.46e-18,1.38e-15
686,PMC7237067,Integrated single-cell analysis of multicellular immune dynamics during hyperacute HIV-1 infection,41591_2020_799_MOESM3_ESM.xlsx,Supplementary_Table_10_1-Unnamed_5,1210,145,2.10,1.49e-18,1.41e-15
687,PMC9205630,Single-Cell RNA and ATAC Sequencing Reveal Hemodialysis-Related Immune Dysregulation of Circulating Immune Cell Subpopulations,Table_4.xlsx,CD4_TEM_diff-gene_name,708,102,2.52,1.59e-18,1.50e-15
688,PMC9401185,Transcriptome profiling of blood from common bottlenose dolphins (Tursiops truncatus) in the northern Gulf of Mexico to enhance health assessment capabilities,pone.0272345.s004.xlsx,Supplemental_Table_4-Unnamed_2,2176,218,1.75,1.73e-18,1.64e-15
689,PMC9584034,Single-cell multiome of the human retina and deep learning nominate causal variants in complex eye diseases,mmc4.xlsx,Microglia-ISG15,2317,228,1.72,1.79e-18,1.69e-15
690,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD8MAIT-names,971,125,2.25,1.80e-18,1.69e-15
691,PMC8145441,Methylome and transcriptome signature of bronchoalveolar cells from multiple sclerosis patients in relation to smoking,REVISED_Supplementary_Table_2_light.xlsx,d_HS_HNS_BS-Gene,2388,233,1.71,1.81e-18,1.70e-15
692,PMC6430658,A chemoproteomic portrait of the oncometabolite fumarate,NIHMS1515442-supplement-Sup_Table_4.xlsx,Fumarate-sensitive_peptides-SYMBOL,1997,205,1.80,1.81e-18,1.70e-15
693,PMC10213871,Intratumoral erythroblastic islands restrain anti-tumor immunity in hepatoblastoma,mmc5.xlsx,Table_S4-Unnamed_2,292,60,3.60,1.82e-18,1.71e-15
694,PMC10246392,Single-cell and spatial transcriptomics reveal changes in cell heterogeneity during progression of human tendinopathy,12915_2023_1613_MOESM3_ESM.xlsx,new_marker-Unnamed_0,2261,224,1.73,1.83e-18,1.71e-15
695,PMC8338555,Transcriptional programs of neoantigen-specific TIL in anti-PD-1-treated lung cancers,41586_2021_3752_MOESM3_ESM.xlsx,1_3_Antigen-specific_T_cells-Unnamed_6,821,112,2.39,1.84e-18,1.72e-15
696,PMC9344575,Identification of COVID-19-Specific Immune Markers Using a Machine Learning Method,Table1.XLSX,CD8_T_cell-Gene,666,98,2.58,1.85e-18,1.72e-15
697,PMC6581740,Quantitative Interactomics in Primary T Cells Provides a Rationale for Concomitant PD-1 and BTLA Coinhibitor Blockade in Cancer Immunotherapy,mmc4.xlsx,PD-1-Symbol,1902,198,1.82,1.86e-18,1.73e-15
698,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S5-Unnamed_6,1701,183,1.88,1.90e-18,1.77e-15
699,PMC7458795,Effects of Cryopreservation and Thawing on Single-Cell Transcriptomes of Human T Cells,in-20-e34-s001.xls,By_wilcox-Supplementary_Table_1_Marker_genes_for_each_cluster_from_the_fresh_sample,1263,149,2.07,1.91e-18,1.77e-15
700,PMC4659237,Regulatory network reconstruction reveals genes with prognostic value for chronic lymphocytic leukemia,12864_2015_2189_MOESM1_ESM.xlsx,Supplementary_Table_1-GENE,1226,146,2.08,1.95e-18,1.81e-15
